"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.196311413E1,-7.900865376E-2,4.548983276E-2,9.885659218E0,9.886079600E0
1.196811844E1,-8.140286058E-2,4.788403213E-2,9.883264542E0,9.883715764E0
1.197312391E1,-7.422025502E-2,4.788403213E-2,9.876082420E0,9.876477383E0
1.197812799E1,-8.140286058E-2,5.506663769E-2,9.890447617E0,9.890935892E0
1.198313538E1,-7.661445439E-2,5.746084079E-2,9.890447617E0,9.890911261E0
1.198810761E1,-7.900865376E-2,5.267243832E-2,9.890447617E0,9.890903437E0
1.199311254E1,-7.661445439E-2,4.548983276E-2,9.890447617E0,9.890848960E0
1.199811746E1,-7.900865376E-2,5.267243832E-2,9.890447617E0,9.890903437E0
1.200312454E1,-7.900865376E-2,5.027823523E-2,9.895236015E0,9.895679161E0
1.200812701E1,-8.379705995E-2,6.464344263E-2,9.888052940E0,9.888619301E0
1.201313232E1,-8.379705995E-2,5.027823523E-2,9.890447617E0,9.890930386E0
1.201810702E1,-8.140286058E-2,5.027823523E-2,9.890447617E0,9.890910392E0
1.202311348E1,-8.140286058E-2,5.267243832E-2,9.885659218E0,9.886134684E0
1.202811541E1,-8.858546615E-2,5.027823523E-2,9.895236015E0,9.895760258E0
1.203312026E1,-8.858546615E-2,5.027823523E-2,9.892841339E0,9.893365709E0
1.203812587E1,-7.422025502E-2,5.506663769E-2,9.888052940E0,9.888484815E0
1.204313419E1,-8.858546615E-2,4.788403213E-2,9.885659218E0,9.886172082E0
1.204810557E1,-8.140286058E-2,5.267243832E-2,9.883264542E0,9.883740123E0
1.205311019E1,-7.422025502E-2,4.548983276E-2,9.890447617E0,9.890830705E0
1.205811481E1,-8.140286058E-2,5.985504389E-2,9.883264542E0,9.883781010E0
1.206312058E1,-8.858546615E-2,5.027823523E-2,9.885659218E0,9.886183968E0
1.206812613E1,-9.337386489E-2,4.548983276E-2,9.888052940E0,9.888598432E0
1.207312928E1,-7.661445439E-2,5.746084079E-2,9.888052940E0,9.888516697E0
1.207813413E1,-9.097966552E-2,5.267243832E-2,9.895236015E0,9.895794434E0
1.208311175E1,-7.900865376E-2,5.985504389E-2,9.888052940E0,9.888549739E0
1.208811414E1,-8.619125932E-2,5.267243832E-2,9.900024414E0,9.900539719E0
1.209311753E1,-9.097966552E-2,4.548983276E-2,9.883264542E0,9.883787969E0
1.209812345E1,-8.140286058E-2,4.548983276E-2,9.888052940E0,9.888492641E0
1.210313076E1,-9.097966552E-2,5.506663769E-2,9.885659218E0,9.886231224E0
1.210813300E1,-8.140286058E-2,5.027823523E-2,9.880870819E0,9.881334043E0
1.211310777E1,-7.422025502E-2,5.027823523E-2,9.888052940E0,9.888459309E0
1.211811270E1,-7.900865376E-2,5.267243832E-2,9.883264542E0,9.883720694E0
1.212311970E1,-8.619125932E-2,6.224924326E-2,9.885659218E0,9.886230934E0
1.212812316E1,-8.379705995E-2,4.309562966E-2,9.890447617E0,9.890896483E0
1.213312748E1,-7.422025502E-2,4.548983276E-2,9.883264542E0,9.883647908E0
1.213813210E1,-7.661445439E-2,5.267243832E-2,9.895236015E0,9.895672790E0
1.214311017E1,-7.900865376E-2,5.267243832E-2,9.892841339E0,9.893297050E0
1.214811026E1,-8.140286058E-2,5.267243832E-2,9.890447617E0,9.890922852E0
1.215311641E1,-7.900865376E-2,4.070143029E-2,9.897629738E0,9.898028763E0
1.215812072E1,-7.661445439E-2,5.746084079E-2,9.885659218E0,9.886123087E0
1.216312873E1,-7.900865376E-2,5.027823523E-2,9.902418137E0,9.902860961E0
1.216813142E1,-8.140286058E-2,5.027823523E-2,9.892841339E0,9.893304003E0
1.217310535E1,-7.422025502E-2,5.506663769E-2,9.890447617E0,9.890879386E0
1.217811120E1,-7.900865376E-2,5.746084079E-2,9.888052940E0,9.888535537E0
1.218311766E1,-9.337386489E-2,5.267243832E-2,9.890447617E0,9.891028618E0
1.218812036E1,-7.422025502E-2,5.746084079E-2,9.883264542E0,9.883710254E0
1.219312475E1,-7.900865376E-2,5.746084079E-2,9.880870819E0,9.881353767E0
1.219812875E1,-7.661445439E-2,4.788403213E-2,9.883264542E0,9.883677486E0
1.220313668E1,-7.422025502E-2,5.267243832E-2,9.890447617E0,9.890866347E0
1.220810930E1,-9.097966552E-2,4.309562966E-2,9.885659218E0,9.886171792E0
1.221311368E1,-8.140286058E-2,4.309562966E-2,9.883264542E0,9.883693725E0
1.221811922E1,-8.619125932E-2,5.027823523E-2,9.888052940E0,9.888556406E0
1.222312661E1,-6.943184882E-2,4.548983276E-2,9.890447617E0,9.890795932E0
1.222812869E1,-8.379705995E-2,4.548983276E-2,9.883264542E0,9.883724464E0
1.223313462E1,-7.182604820E-2,5.985504389E-2,9.895236015E0,9.895677713E0
1.223810847E1,-8.140286058E-2,4.788403213E-2,9.885659218E0,9.886110331E0
1.224311455E1,-7.900865376E-2,5.506663769E-2,9.895236015E0,9.895704649E0
1.224811763E1,-7.661445439E-2,5.267243832E-2,9.888052940E0,9.888490032E0
1.225312202E1,-7.661445439E-2,4.548983276E-2,9.880870819E0,9.881272552E0
1.225812787E1,-8.140286058E-2,6.224924326E-2,9.888052940E0,9.888583940E0
1.226313456E1,-8.858546615E-2,4.548983276E-2,9.900024414E0,9.900525244E0
1.226810695E1,-7.422025502E-2,4.788403213E-2,9.883264542E0,9.883659217E0
1.227311180E1,-7.422025502E-2,5.267243832E-2,9.878476143E0,9.878895380E0
1.227811642E1,-8.858546615E-2,5.027823523E-2,9.888052940E0,9.888577564E0
1.228312288E1,-8.858546615E-2,5.027823523E-2,9.885659218E0,9.886183968E0
1.228812512E1,-8.140286058E-2,5.267243832E-2,9.883264542E0,9.883740123E0
1.229313066E1,-8.140286058E-2,5.267243832E-2,9.895236015E0,9.895711021E0
1.229813520E1,-7.661445439E-2,5.267243832E-2,9.883264542E0,9.883701845E0
1.230311244E1,-7.661445439E-2,4.788403213E-2,9.888052940E0,9.888465685E0
1.230811490E1,-8.140286058E-2,5.267243832E-2,9.883264542E0,9.883740123E0
1.231312106E1,-7.661445439E-2,4.309562966E-2,9.878476143E0,9.878867238E0
1.231812444E1,-8.379705995E-2,5.027823523E-2,9.890447617E0,9.890930386E0
1.232313191E1,-7.661445439E-2,5.027823523E-2,9.897629738E0,9.898053955E0
1.232810568E1,-9.097966552E-2,5.267243832E-2,9.880870819E0,9.881430050E0
1.233310853E1,-7.182604820E-2,4.548983276E-2,9.890447617E0,9.890813028E0
1.233811369E1,-6.943184882E-2,5.267243832E-2,9.892841339E0,9.893225204E0
1.234312085E1,-8.379705995E-2,5.267243832E-2,9.885659218E0,9.886154687E0
1.234812477E1,-8.858546615E-2,4.548983276E-2,9.892841339E0,9.893342533E0
1.235312878E1,-7.661445439E-2,4.548983276E-2,9.888052940E0,9.888454381E0
1.235813347E1,-7.422025502E-2,5.267243832E-2,9.888052940E0,9.888471772E0
1.236311163E1,-9.337386489E-2,5.985504389E-2,9.895236015E0,9.895857573E0
1.236811340E1,-7.900865376E-2,5.027823523E-2,9.876082420E0,9.876526426E0
1.237311717E1,-8.619125932E-2,5.746084079E-2,9.885659218E0,9.886201943E0
1.237812148E1,-8.858546615E-2,5.506663769E-2,9.888052940E0,9.888603070E0
1.238312941E1,-8.858546615E-2,5.027823523E-2,9.885659218E0,9.886183968E0
1.238813218E1,-8.858546615E-2,5.027823523E-2,9.892841339E0,9.893365709E0
1.239310734E1,-8.619125932E-2,5.027823523E-2,9.895236015E0,9.895739115E0
1.239811227E1,-8.619125932E-2,5.746084079E-2,9.885659218E0,9.886201943E0
1.240311866E1,-7.422025502E-2,4.788403213E-2,9.866505623E0,9.866900969E0
1.240812204E1,-8.140286058E-2,5.506663769E-2,9.878476143E0,9.878965010E0
1.241312489E1,-8.140286058E-2,5.027823523E-2,9.890447617E0,9.890910392E0
1.241813066E1,-7.661445439E-2,5.746084079E-2,9.892841339E0,9.893304872E0
1.242313713E1,-8.379705995E-2,5.027823523E-2,9.888052940E0,9.888535827E0
1.242811013E1,-7.900865376E-2,5.746084079E-2,9.888052940E0,9.888535537E0
1.243311529E1,-8.619125932E-2,5.506663769E-2,9.890447617E0,9.890976460E0
1.243811968E1,-8.379705995E-2,5.746084079E-2,9.888052940E0,9.888574955E0
1.244312707E1,-8.140286058E-2,4.788403213E-2,9.878476143E0,9.878927584E0
1.244813068E1,-6.943184882E-2,5.506663769E-2,9.885659218E0,9.886056407E0
1.245313500E1,-8.140286058E-2,5.027823523E-2,9.876082420E0,9.876545869E0
1.245810946E1,-6.943184882E-2,5.267243832E-2,9.902418137E0,9.902801630E0
1.246311631E1,-7.900865376E-2,5.985504389E-2,9.892841339E0,9.893337898E0
1.246811877E1,-7.900865376E-2,5.506663769E-2,9.892841339E0,9.893310086E0
1.247312332E1,-8.379705995E-2,5.985504389E-2,9.883264542E0,9.883801018E0
1.247812917E1,-7.900865376E-2,4.309562966E-2,9.890447617E0,9.890857074E0
1.248313571E1,-8.858546615E-2,5.267243832E-2,9.890447617E0,9.890984573E0
1.248810856E1,-8.858546615E-2,5.267243832E-2,9.890447617E0,9.890984573E0
1.249311194E1,-8.619125932E-2,5.506663769E-2,9.895236015E0,9.895764602E0
1.249811687E1,-9.097966552E-2,5.506663769E-2,9.883264542E0,9.883836686E0
1.250312549E1,-7.661445439E-2,5.267243832E-2,9.888052940E0,9.888490032E0
1.250812680E1,-7.422025502E-2,4.788403213E-2,9.895236015E0,9.895630214E0
1.251313227E1,-8.858546615E-2,4.788403213E-2,9.885659218E0,9.886172082E0
1.251810681E1,-7.661445439E-2,5.027823523E-2,9.885659218E0,9.886083949E0
1.252311327E1,-8.858546615E-2,5.267243832E-2,9.885659218E0,9.886196435E0
1.252811658E1,-7.422025502E-2,5.027823523E-2,9.873687744E0,9.874094704E0
1.253312120E1,-8.379705995E-2,5.027823523E-2,9.890447617E0,9.890930386E0
1.253812651E1,-8.858546615E-2,3.830722719E-2,9.885659218E0,9.886130335E0
1.254313267E1,-9.097966552E-2,5.267243832E-2,9.897629738E0,9.898188022E0
1.254810683E1,-7.900865376E-2,5.506663769E-2,9.883264542E0,9.883733743E0
1.255310960E1,-7.661445439E-2,4.788403213E-2,9.890447617E0,9.890860261E0
1.255811483E1,-7.661445439E-2,5.746084079E-2,9.880870819E0,9.881334913E0
1.256312161E1,-8.140286058E-2,5.027823523E-2,9.876082420E0,9.876545869E0
1.256812469E1,-7.661445439E-2,5.267243832E-2,9.883264542E0,9.883701845E0
1.257313054E1,-7.182604820E-2,5.027823523E-2,9.883264542E0,9.883653418E0
1.257813423E1,-8.140286058E-2,4.788403213E-2,9.883264542E0,9.883715764E0
1.258311324E1,-7.900865376E-2,5.746084079E-2,9.895236015E0,9.895718262E0
1.258811362E1,-7.900865376E-2,5.267243832E-2,9.890447617E0,9.890903437E0
1.259311886E1,-8.379705995E-2,4.788403213E-2,9.883264542E0,9.883735773E0
1.259812378E1,-7.182604820E-2,5.267243832E-2,9.888052940E0,9.888454091E0
1.260313171E1,-7.900865376E-2,4.788403213E-2,9.888052940E0,9.888484525E0
1.260813425E1,-8.858546615E-2,4.788403213E-2,9.888052940E0,9.888565680E0
1.261310710E1,-8.140286058E-2,5.506663769E-2,9.885659218E0,9.886147730E0
1.261811272E1,-7.661445439E-2,4.788403213E-2,9.876082420E0,9.876495665E0
1.262312126E1,-7.900865376E-2,4.548983276E-2,9.888052940E0,9.888473221E0
1.262812250E1,-7.900865376E-2,4.788403213E-2,9.890447617E0,9.890879097E0
1.263312750E1,-7.182604820E-2,5.506663769E-2,9.885659218E0,9.886073512E0
1.263813181E1,-8.619125932E-2,4.788403213E-2,9.888052940E0,9.888544522E0
1.264310843E1,-8.379705995E-2,5.027823523E-2,9.888052940E0,9.888535827E0
1.264811243E1,-7.661445439E-2,5.267243832E-2,9.892841339E0,9.893278219E0
1.265311705E1,-7.900865376E-2,5.985504389E-2,9.888052940E0,9.888549739E0
1.265812005E1,-8.379705995E-2,5.027823523E-2,9.888052940E0,9.888535827E0
1.266312960E1,-8.379705995E-2,6.224924326E-2,9.892841339E0,9.893392071E0
1.266813144E1,-8.379705995E-2,4.070143029E-2,9.890447617E0,9.890886341E0
1.267313553E1,-7.661445439E-2,5.746084079E-2,9.883264542E0,9.883728523E0
1.267810999E1,-8.858546615E-2,4.548983276E-2,9.895236015E0,9.895737088E0
1.268311915E1,-9.097966552E-2,5.985504389E-2,9.892841339E0,9.893440741E0
1.268812069E1,-8.379705995E-2,4.548983276E-2,9.883264542E0,9.883724464E0
1.269312469E1,-7.900865376E-2,5.506663769E-2,9.890447617E0,9.890916477E0
1.269812970E1,-9.337386489E-2,5.985504389E-2,9.892841339E0,9.893463047E0
1.270313801E1,-8.379705995E-2,5.027823523E-2,9.888052940E0,9.888535827E0
1.270810878E1,-8.858546615E-2,4.788403213E-2,9.890447617E0,9.890960233E0
1.271311371E1,-8.140286058E-2,6.224924326E-2,9.883264542E0,9.883795799E0
1.271812017E1,-7.661445439E-2,5.027823523E-2,9.904812813E0,9.905236723E0
1.272312694E1,-8.619125932E-2,4.070143029E-2,9.883264542E0,9.883724174E0
1.272812902E1,-8.858546615E-2,5.506663769E-2,9.880870819E0,9.881421348E0
1.273313333E1,-8.379705995E-2,3.830722719E-2,9.892841339E0,9.893270397E0
1.273810757E1,-8.379705995E-2,4.548983276E-2,9.900024414E0,9.900483557E0
1.274311619E1,-8.140286058E-2,5.746084079E-2,9.900024414E0,9.900525823E0
1.274811858E1,-7.422025502E-2,5.746084079E-2,9.895236015E0,9.895681189E0
1.275312266E1,-7.182604820E-2,5.027823523E-2,9.888052940E0,9.888441628E0
1.275812750E1,-7.900865376E-2,5.746084079E-2,9.888052940E0,9.888535537E0
1.276313435E1,-7.900865376E-2,4.548983276E-2,9.888052940E0,9.888473221E0
1.276810690E1,-8.140286058E-2,5.506663769E-2,9.895236015E0,9.895724054E0
1.277311098E1,-7.900865376E-2,5.267243832E-2,9.890447617E0,9.890903437E0
1.277811736E1,-9.097966552E-2,5.746084079E-2,9.880870819E0,9.881456734E0
1.278312414E1,-8.140286058E-2,5.027823523E-2,9.888052940E0,9.888515828E0
1.278812668E1,-8.858546615E-2,4.309562966E-2,9.892841339E0,9.893331814E0
1.279313068E1,-7.422025502E-2,5.027823523E-2,9.885659218E0,9.886065685E0
1.279813622E1,-8.379705995E-2,5.027823523E-2,9.885659218E0,9.886142221E0
1.280311307E1,-8.379705995E-2,4.788403213E-2,9.895236015E0,9.895706676E0
1.280811500E1,-8.379705995E-2,5.027823523E-2,9.888052940E0,9.888535827E0
1.281312023E1,-7.661445439E-2,4.309562966E-2,9.888052940E0,9.888443657E0
1.281812516E1,-8.858546615E-2,5.506663769E-2,9.885659218E0,9.886209480E0
1.282313247E1,-9.097966552E-2,5.746084079E-2,9.883264542E0,9.883850315E0
1.282813532E1,-6.224924326E-2,5.267243832E-2,9.890447617E0,9.890783761E0
1.283310971E1,-6.943184882E-2,5.506663769E-2,9.883264542E0,9.883661827E0
1.283811471E1,-8.140286058E-2,5.027823523E-2,9.883264542E0,9.883727653E0
1.284312179E1,-8.619125932E-2,4.788403213E-2,9.883264542E0,9.883756361E0
1.284812510E1,-7.661445439E-2,5.027823523E-2,9.890447617E0,9.890872142E0
1.285312972E1,-8.379705995E-2,5.267243832E-2,9.890447617E0,9.890942846E0
1.285813411E1,-8.379705995E-2,5.027823523E-2,9.895236015E0,9.895718551E0
1.286311104E1,-8.379705995E-2,5.746084079E-2,9.888052940E0,9.888574955E0
1.286811227E1,-7.182604820E-2,5.027823523E-2,9.890447617E0,9.890836210E0
1.287311843E1,-8.858546615E-2,4.548983276E-2,9.883264542E0,9.883766221E0
1.287812328E1,-8.858546615E-2,4.548983276E-2,9.888052940E0,9.888554377E0
1.288312859E1,-9.097966552E-2,4.788403213E-2,9.895236015E0,9.895770105E0
1.288813374E1,-7.661445439E-2,4.548983276E-2,9.892841339E0,9.893242586E0
1.289310667E1,-8.379705995E-2,4.788403213E-2,9.888052940E0,9.888523943E0
1.289811160E1,-7.900865376E-2,5.746084079E-2,9.880870819E0,9.881353767E0
1.290311998E1,-7.422025502E-2,5.027823523E-2,9.888052940E0,9.888459309E0
1.290812206E1,-9.097966552E-2,5.267243832E-2,9.880870819E0,9.881430050E0
1.291312699E1,-7.661445439E-2,4.548983276E-2,9.895236015E0,9.895637165E0
1.291813138E1,-8.379705995E-2,4.548983276E-2,9.897629738E0,9.898088992E0
1.292313723E1,-8.140286058E-2,5.027823523E-2,9.888052940E0,9.888515828E0
1.292811131E1,-7.661445439E-2,4.548983276E-2,9.909601212E0,9.910001780E0
1.293311624E1,-8.858546615E-2,5.746084079E-2,9.885659218E0,9.886223106E0
1.293812116E1,-7.661445439E-2,5.267243832E-2,9.888052940E0,9.888490032E0
1.294312678E1,-7.661445439E-2,5.267243832E-2,9.885659218E0,9.886096415E0
1.294813071E1,-8.140286058E-2,5.506663769E-2,9.878476143E0,9.878965010E0
1.295313540E1,-8.858546615E-2,5.506663769E-2,9.890447617E0,9.890997613E0
1.295810948E1,-8.140286058E-2,5.267243832E-2,9.890447617E0,9.890922852E0
1.296311718E1,-7.422025502E-2,5.985504389E-2,9.888052940E0,9.888512640E0
1.296811995E1,-8.140286058E-2,6.224924326E-2,9.880870819E0,9.881402205E0
1.297312457E1,-8.619125932E-2,4.309562966E-2,9.885659218E0,9.886128885E0
1.297812834E1,-7.661445439E-2,5.027823523E-2,9.876082420E0,9.876507563E0
1.298313688E1,-7.900865376E-2,5.746084079E-2,9.885659218E0,9.886141931E0
1.298811012E1,-7.661445439E-2,4.548983276E-2,9.890447617E0,9.890848960E0
1.299311320E1,-8.140286058E-2,5.027823523E-2,9.880870819E0,9.881334043E0
1.299811751E1,-8.379705995E-2,5.027823523E-2,9.885659218E0,9.886142221E0
1.300312682E1,-8.140286058E-2,5.267243832E-2,9.888052940E0,9.888528291E0
1.300812805E1,-7.661445439E-2,5.027823523E-2,9.873687744E0,9.874112990E0
1.301313360E1,-8.140286058E-2,4.309562966E-2,9.888052940E0,9.888481916E0
1.301810714E1,-7.422025502E-2,4.070143029E-2,9.883264542E0,9.883627029E0
1.302311414E1,-7.661445439E-2,4.548983276E-2,9.880870819E0,9.881272552E0
1.302811599E1,-8.140286058E-2,4.548983276E-2,9.895236015E0,9.895675396E0
1.303312284E1,-8.140286058E-2,4.788403213E-2,9.892841339E0,9.893292125E0
1.303812677E1,-7.182604820E-2,5.027823523E-2,9.883264542E0,9.883653418E0
1.304313200E1,-8.379705995E-2,5.746084079E-2,9.883264542E0,9.883786809E0
1.304810654E1,-7.422025502E-2,4.070143029E-2,9.895236015E0,9.895598064E0
1.305311016E1,-6.703764945E-2,4.309562966E-2,9.890447617E0,9.890768693E0
1.305811478E1,-7.900865376E-2,5.746084079E-2,9.892841339E0,9.893323702E0
1.306312186E1,-7.182604820E-2,5.985504389E-2,9.873687744E0,9.874130406E0
1.306812525E1,-7.661445439E-2,4.788403213E-2,9.892841339E0,9.893253884E0
1.307312925E1,-8.619125932E-2,4.548983276E-2,9.892841339E0,9.893321385E0
1.307813510E1,-8.379705995E-2,5.267243832E-2,9.895236015E0,9.895731005E0
1.308311241E1,-8.379705995E-2,5.746084079E-2,9.895236015E0,9.895757651E0
1.308811488E1,-8.140286058E-2,5.027823523E-2,9.888052940E0,9.888515828E0
1.309311888E1,-8.140286058E-2,4.788403213E-2,9.895236015E0,9.895686692E0
1.309812434E1,-8.379705995E-2,5.985504389E-2,9.888052940E0,9.888589157E0
1.310313181E1,-8.140286058E-2,5.267243832E-2,9.885659218E0,9.886134684E0
1.310813427E1,-8.379705995E-2,5.506663769E-2,9.897629738E0,9.898137638E0
1.311310835E1,-8.140286058E-2,5.027823523E-2,9.890447617E0,9.890910392E0
1.311811305E1,-7.422025502E-2,5.985504389E-2,9.883264542E0,9.883724464E0
1.312312067E1,-7.422025502E-2,5.267243832E-2,9.883264542E0,9.883683576E0
1.312812313E1,-7.182604820E-2,5.027823523E-2,9.888052940E0,9.888441628E0
1.313312814E1,-7.661445439E-2,5.506663769E-2,9.885659218E0,9.886109461E0
1.313813206E1,-6.703764945E-2,5.027823523E-2,9.883264542E0,9.883619780E0
1.314310937E1,-8.379705995E-2,5.267243832E-2,9.892841339E0,9.893336449E0
1.314811215E1,-8.140286058E-2,4.548983276E-2,9.880870819E0,9.881310839E0
1.315311792E1,-8.858546615E-2,4.548983276E-2,9.892841339E0,9.893342533E0
1.315812192E1,-7.422025502E-2,4.548983276E-2,9.888052940E0,9.888436121E0
1.316313185E1,-7.900865376E-2,6.224924326E-2,9.890447617E0,9.890959073E0
1.316813339E1,-7.900865376E-2,5.746084079E-2,9.890447617E0,9.890930096E0
1.317310601E1,-7.182604820E-2,5.506663769E-2,9.883264542E0,9.883678936E0
1.317811094E1,-8.858546615E-2,5.746084079E-2,9.895236015E0,9.895799358E0
1.318311978E1,-8.379705995E-2,3.830722719E-2,9.883264542E0,9.883694015E0
1.318812133E1,-7.900865376E-2,4.788403213E-2,9.885659218E0,9.886090907E0
1.319312595E1,-6.943184882E-2,5.746084079E-2,9.897629738E0,9.898040056E0
1.319812941E1,-9.097966552E-2,5.506663769E-2,9.885659218E0,9.886231224E0
1.320313741E1,-7.661445439E-2,4.788403213E-2,9.880870819E0,9.881283864E0
1.320811096E1,-7.661445439E-2,5.027823523E-2,9.878476143E0,9.878901183E0
1.321311365E1,-8.379705995E-2,4.548983276E-2,9.883264542E0,9.883724464E0
1.321812050E1,-7.900865376E-2,5.027823523E-2,9.895236015E0,9.895679161E0
1.322312850E1,-8.379705995E-2,5.746084079E-2,9.892841339E0,9.893363101E0
1.322812966E1,-7.422025502E-2,5.746084079E-2,9.883264542E0,9.883710254E0
1.323313428E1,-8.379705995E-2,3.830722719E-2,9.890447617E0,9.890876778E0
1.323810851E1,-8.858546615E-2,4.070143029E-2,9.890447617E0,9.890928068E0
1.324311683E1,-7.900865376E-2,5.506663769E-2,9.888052940E0,9.888521914E0
1.324811806E1,-7.422025502E-2,6.224924326E-2,9.880870819E0,9.881345645E0
1.325312291E1,-7.661445439E-2,5.267243832E-2,9.885659218E0,9.886096415E0
1.325812783E1,-7.422025502E-2,5.506663769E-2,9.895236015E0,9.895667576E0
1.326313499E1,-7.661445439E-2,4.309562966E-2,9.885659218E0,9.886050029E0
1.326810846E1,-8.379705995E-2,3.830722719E-2,9.890447617E0,9.890876778E0
1.327311246E1,-7.900865376E-2,5.746084079E-2,9.888052940E0,9.888535537E0
1.327811708E1,-8.619125932E-2,4.309562966E-2,9.888052940E0,9.888522494E0
1.328312385E1,-8.858546615E-2,5.267243832E-2,9.890447617E0,9.890984573E0
1.328812693E1,-8.619125932E-2,5.027823523E-2,9.890447617E0,9.890950960E0
1.329313063E1,-6.464344263E-2,4.548983276E-2,9.883264542E0,9.883580631E0
1.329813586E1,-7.422025502E-2,4.548983276E-2,9.888052940E0,9.888436121E0
1.330311248E1,-8.858546615E-2,5.267243832E-2,9.890447617E0,9.890984573E0
1.330811594E1,-7.900865376E-2,5.267243832E-2,9.892841339E0,9.893297050E0
1.331312172E1,-8.140286058E-2,5.506663769E-2,9.878476143E0,9.878965010E0
1.331812541E1,-7.661445439E-2,4.788403213E-2,9.897629738E0,9.898042083E0
1.332313403E1,-7.422025502E-2,4.788403213E-2,9.888052940E0,9.888447425E0
1.332810488E1,-7.661445439E-2,5.746084079E-2,9.885659218E0,9.886123087E0
1.333311035E1,-8.140286058E-2,6.464344263E-2,9.888052940E0,9.888599302E0
1.333811473E1,-7.900865376E-2,5.267243832E-2,9.883264542E0,9.883720694E0
1.334312151E1,-8.858546615E-2,5.746084079E-2,9.890447617E0,9.891011232E0
1.334812513E1,-8.619125932E-2,5.985504389E-2,9.888052940E0,9.888609736E0
1.335312944E1,-8.379705995E-2,5.267243832E-2,9.878476143E0,9.878971973E0
1.335813313E1,-8.140286058E-2,6.703764945E-2,9.892841339E0,9.893403370E0
1.336310975E1,-7.182604820E-2,4.070143029E-2,9.897629738E0,9.897974036E0
1.336811229E1,-8.379705995E-2,4.548983276E-2,9.890447617E0,9.890907205E0
1.337311783E1,-8.140286058E-2,5.506663769E-2,9.878476143E0,9.878965010E0
1.337812330E1,-8.379705995E-2,5.267243832E-2,9.885659218E0,9.886154687E0
1.338313192E1,-8.379705995E-2,4.788403213E-2,9.890447617E0,9.890918506E0
1.338813315E1,-7.661445439E-2,4.548983276E-2,9.890447617E0,9.890848960E0
1.339310800E1,-8.140286058E-2,4.309562966E-2,9.888052940E0,9.888481916E0
1.339811224E1,-9.337386489E-2,5.746084079E-2,9.888052940E0,9.888660747E0
1.340311847E1,-8.619125932E-2,5.267243832E-2,9.888052940E0,9.888568869E0
1.340812178E1,-7.422025502E-2,5.746084079E-2,9.890447617E0,9.890893006E0
1.341312763E1,-8.379705995E-2,4.788403213E-2,9.888052940E0,9.888523943E0
1.341813171E1,-8.379705995E-2,5.267243832E-2,9.890447617E0,9.890942846E0
1.342313871E1,-7.422025502E-2,4.788403213E-2,9.890447617E0,9.890842006E0
